"text","created","retweetCount","nome"
"""Temos uma nova chance de resgatar o que o povo deseja e quer."" #LevyNoDebate #DebateNoSBT #Vote28",2014-09-01,2,"Levy"
"""O Banco da Juventude vai dar oportunidade aos jovens assim que terminarem a faculdade."" #LevyNoDebate #DebateNoSBT",2014-09-01,8,"Levy"
"""Estou nessa campanha para ser a voz do povo! Quero colocar o dedo na ferida e mostrar que dá para mudar!"" #LevyNoDebate #DebateNoSBT",2014-09-01,39,"Levy"
"""Eu sou o representante do povo nesta eleição."" #LevyNoDebate #DebateNoSBT",2014-09-01,7,"Levy"
"""O povo é vítima da corrupção porque com tanto dinheiro dado aos bancos, não sobra para investir no Brasil."" #LevyNoDebate #DebateNoSBT",2014-09-01,19,"Levy"
"""A questão do transporte é crucial do país, temos que avançar."" #LevyNoDebate #DebateNoSBT",2014-09-01,3,"Levy"
"Levy pergunta para Aécio: ""Como você vai resolver os congestionamentos das grandes metrópoles?"" #LevyNoDebate #DebateNoSBT",2014-09-01,2,"Levy"
"Assista o #DebateNoSBT ao vivo: http://t.co/18vvolbTTx
#LevyNoDebate #Vote28",2014-09-01,1,"Levy"
"""O @prtboficial lançou uma iniciativa de mobilidade urbana que é o aerotrem / monotrilho, não é uma legenda de aluguel."" #LevyNoDebate",2014-09-01,11,"Levy"
"Um pouco antes do #DebateNoSBT começar, Levy já era o candidato à Presidência mais focado. #LevyNoDebate http://t.co/egGJ6RLczG",2014-09-01,8,"Levy"
"""A juventude precisa ser bem encaminhada."" #LevyNoDebate #DebateNoSBT",2014-09-01,2,"Levy"
"""Vamos melhorar as penitenciárias e combater o narcotráfico."" #LevyNoDebate #DebateNoSBT",2014-09-01,0,"Levy"
"""A segurança pública é um dos maiores problemas da atualidade. Precisamos reforçar os investimentos no aparato policial."" #LevyNoDebate",2014-09-01,6,"Levy"
"""A Petrobrás é imprivatizável. O solo brasileiro não pode ser colocado à mercê do privativismo."" - #LevyNoDebate #DebateNoSBT",2014-09-01,11,"Levy"
"Levy Fidelix é o candidato mais preparado para assumir a Presidência do Brasil! #Vote28 #LevyNoDebate #DebateNoSBT http://t.co/49mOzFHyae",2014-09-01,16,"Levy"
"Bastidores do #DebateNoSBT! Acompanhe com a hashtag #LevyNoDebate http://t.co/UdbZomTR4H",2014-09-01,14,"Levy"
"Assista aqui ao vivo o debate do SBT entre os Presidenciáveis 2014 http://t.co/9IaqAIffMU",2014-09-01,0,"Levy"
"#EquipeLF Acompanhe em tempo real o debate dos candidatos à Presidência. Use a hashtag #LevyNoDebate",2014-09-01,1,"Levy"
"#EquipeLF Levy Fidelix acabou de chegar para o debate dos candidatos à Presidência, no @SBTonline #LevyNoDebate http://t.co/miqTqqw5mj",2014-09-01,2,"Levy"
"Levy Fidelix faz encontro com eleitores na região do Ibirapuera http://t.co/kE321wzlfm",2014-09-01,0,"Levy"
"Agência Brasil – O candidato à Presidência da República pelo PRTB, Levy Fidelix, visitou neste domingo o monotrilho… http://t.co/UB82uet1vq",2014-09-01,0,"Levy"
"Jornal Nacional – Levy Fidélix participa de uma missa de Ação de Graças em São Paulo | http://t.co/3eYnHlWDl8 http://t.co/2UTmQjqnMh",2014-09-01,0,"Levy"
"Candidato à Presidência Levy Fidelix visita monotrilho em São Paulo http://t.co/y91QksYZNY",2014-09-01,1,"Levy"
"Jornal da Globo – Levy Fidélix faz campanha de rua na Zona Sul de São Paulo | http://t.co/3eYnHlWDl8 http://t.co/7UmS5ddn9F",2014-08-30,0,"Levy"
"Levy Fidelix encontra-se com seus eleitores no Largo Treze de Maio http://t.co/RsgBzLIkUk",2014-08-28,1,"Levy"
"Comentários sobre o debate na Band: Marina Silva não aguenta um Levy Fidelix – Escrevinhador http://t.co/iTQXAP93Oa",2014-08-28,7,"Levy"
"Levy Fidelix: é importante continuar concorrendo – Notícias Band UOL http://t.co/4x07IuysJN",2014-08-27,1,"Levy"
"Jornal do Brasil – Eleições 2014 – Candidatos a presidente da República participam de primeiro debate na TV http://t.co/Yi1YKWt5hq",2014-08-27,3,"Levy"
"No primeiro debate, presidenciáveis se atacam e cobram coerência – Eleições 2014 – A Tribuna http://t.co/jp2H1BjI9z",2014-08-27,0,"Levy"
"Debate reúne sete candidatos à Presidência em São Paulo – G1 http://t.co/EdBzcRUdPm",2014-08-27,0,"Levy"
"@rvianna @maria_fro Obrigado.Vou continuar desmascarando estes salafrários e hipócritas em todos os debates. Cansei de tanta hipocrisia.LF",2014-08-27,3,"Levy"
"@rvianna @maria_fro Quero desmascarar estes sonegadores e banqueiros q querem usar a Marina santa de pau oco contra o Povo. Abs. LFidelix",2014-08-27,4,"Levy"
"Quero a educação em tempo integral para garantir o Brasil do futuro http://t.co/KPZdsiOcBo",2014-08-26,6,"Levy"
"O Governo só sabe controlar a inflação com juros altos, o que é um erro capital http://t.co/Er0qKnmqnW",2014-08-24,3,"Levy"
"Para a saúde, Levy Fidelix tem o projeto emergencial dos “Motomédicos” http://t.co/i6s5PqEY7z",2014-08-23,3,"Levy"
"Para a saúde, Levy Fidelix tem o projeto emergencial dos ""Motomédicos"": http://t.co/ULilPMMbOj via @YouTube",2014-08-23,3,"Levy"
"Vou acabar com o “Bolsa Preguiça” e instituir no seu lugar o “Salário Família” para o povo – G1 http://t.co/QVkuBDAoxC",2014-08-23,7,"Levy"
"Petrobras é ‘imprivatizável’, afirma Fidelix, que se diz único ‘de direita’ http://t.co/gr9NC7KhSg",2014-08-22,10,"Levy"
"Levy Fidelix defende mobilidade urbana – Noticias Band UOL http://t.co/Ht3QJ8ygOA",2014-08-22,2,"Levy"
"Levy Fidelix defende mobilidade urbana e criação de banco para a juventude – EBC http://t.co/2G6htUlT0H",2014-08-22,0,"Levy"
"Levy Fidelix diz á Record: http://t.co/EmixO2j2Rq",2014-08-20,0,"Levy"
"Levy Fidelix diz: III http://t.co/dwM3IqFmgZ",2014-08-19,1,"Levy"
"Levy Fidelix diz: II http://t.co/loILvvjoja",2014-08-19,1,"Levy"
"Levy Fidelix diz: http://t.co/HBeqRsxSAJ",2014-08-19,0,"Levy"
"Sou o candidato da maioria do povo brasileiro, insatisfeita com o atual governo http://t.co/L6LxPbNaRH",2014-08-19,10,"Levy"
"Levy Fidelix se fará representar no velório e enterro de Eduardo Campos pelo seu Vice Coronel José Alves e por seu… http://t.co/ogoWKCj3ob",2014-08-17,1,"Levy"
"Rede Globo entrevista Levy Fidelix http://t.co/eu5ekbssK0",2014-08-13,3,"Levy"
"Nesta terça feira 12 de agosto o presidenciável Levy Fidelix concedeu entrevista para a Rede Globo de... http://t.co/5U5KisopTM",2014-08-13,3,"Levy"
"“O governo Dilma pinta um mundo rosáceo que com certeza o Brasil não é.” Afirma Levy Fidelix http://t.co/1qKP6HcraM",2014-08-12,0,"Levy"
"A população brasileira tem muito pouco a comemorar com o atual governo e quer mudanças já, diz Levy Fidelix http://t.co/4PTUCYhEHM",2014-08-12,0,"Levy"
"Como candidato a presidente, Levy Fidelix quer fazer uma revolução nos transportes de São Paulo e de todo Brasil http://t.co/GYmpxAMY8Q",2014-08-11,0,"Levy"
"Lula diz ser “sacanagem” TV Globo mostrar só candidatos acima de 6% nas pesquisas http://t.co/86ly4Bj56Q",2014-08-11,0,"Levy"
"PMB-RJ Lançou o seu presidente estadual Dr. Gerson Paulo, Candidato a Deputado Federal http://t.co/exon8KoqP8",2014-08-11,0,"Levy"
"Ninguém toma remédio porque gosta ou quer e sim porque precisa, diz Levy Fidelix http://t.co/CKRFzAQk5q",2014-08-11,1,"Levy"
"“Irmão, pai como eu, que você tenha um excelente dia dos pais” walter Walter http://t.co/pbT2vLYUZQ",2014-08-11,0,"Levy"
"“O povo quer mais dignidade em seu dia a dia” – Levy Fidelix http://t.co/CMzNZ4CtcM",2014-08-11,1,"Levy"
"""O povo quer mais dignidade em seu dia a dia"" - Levy Fidelix: http://t.co/t1vYLSxGDT via @YouTube",2014-08-11,0,"Levy"
"Levy Fidelix deseja muita saúde, paz e um feliz dia para os papais e vovôs http://t.co/EqFv12NRhH",2014-08-10,0,"Levy"
"""Irmão, pai como eu, que você tenha um excelente dia dos pais"" walter Walter: http://t.co/2xxW8FyN9B via @YouTube",2014-08-10,0,"Levy"
"Levy Fidelix deseja muita saúde, paz e um feliz dia para os papais e vovôs: http://t.co/h2JHFr53Ko via @YouTube",2014-08-10,1,"Levy"
"Ninguém toma remédio porque gosta ou quer, mas sim porque precisa, diz Fidelix: http://t.co/PVLZm7bmxv via @YouTube",2014-08-10,0,"Levy"
"As ruas dizem: O povo quer Fidelix para o Brasil Mudar: http://t.co/JfjMvyaoNY via @YouTube",2014-08-08,0,"Levy"
"Levy Fidelix, em sua caminhada pelo ABCD ouviu da população muitas queixas a respeito do Governo… http://t.co/uReh5p1CCF",2014-08-08,1,"Levy"
"PRTB de Levy Fidelix venceu no TSE e terá direito a debate e mais tempo de TV http://t.co/Gq8fg9qUBe",2014-08-06,2,"Levy"
"Cidadania, Renovação, Ética e Trabalho, vote PRTB de ponta a ponta: http://t.co/ObNS8ZQKpd via @YouTube",2014-08-04,0,"Levy"
"Fidelix iniciou sua campanha de rua no berço do PT http://t.co/8vjUvAM8rn",2014-08-03,0,"Levy"
"Fidelix estreia na campanha 2014 com grande carreata no ABCDM http://t.co/bj96sVuSQr",2014-08-01,1,"Levy"
"TSE defere candidatura de Levy Fidelix à Presidência da República http://t.co/RTGVIXfMCt",2014-08-01,0,"Levy"
"A solução êh mudarmos o atual modelo bancário-financeiro heterodoxo para o da produção e da produtividade plena. O Brasil voltará a crescer",2014-07-31,2,"Levy"
"A maioria do Povo brasileiro não deseja a continuidade do Governo Petista de Dilma.A inflação está de volta e o Pais mergulha na recessão",2014-07-31,5,"Levy"
"Vou ao ABCD, berço do petismo, para simbolicamente dizer ao Povo brasileiro que a maioria que deseja mudanças precisa enfrenta-los de frente",2014-07-31,1,"Levy"
"A partir do dia 2, sábado, começarei minha Campanha rumo a presidência. A maioria do Povo brasileiro deseja mudanças.Estou com a maioria.",2014-07-31,5,"Levy"
"Levy Fidelix pode estrear carreta em frente ao prédio de Lula em SBC | Band http://t.co/16t7M5xaze",2014-07-28,0,"Levy"
"Começarei minha Campanha 2014 rumo a Presidência com carreta junto c dezenas de candidatos dia 02/08,sábado,percorrendo a região do ABCD/SP",2014-07-27,1,"Levy"
"Fidelix concede entrevista ao Jornal Destaque - Parte 2: http://t.co/r4Q8FIUIC6 via @YouTube",2014-07-26,0,"Levy"
"Fidelix concede entrevista ao Jornal Destaque – Parte 2 http://t.co/4alioFttnJ",2014-07-26,0,"Levy"
"Fidelix concede entrevista ao Jornal Destaque: http://t.co/lU8GYy0QYR via @YouTube",2014-07-26,0,"Levy"
"Fidelix concede entrevista ao Jornal Destaque http://t.co/Oh1VOlKaVa",2014-07-26,0,"Levy"
"Paulistano, vote em você para o Estado melhorar http://t.co/J4C5gOUgaM",2014-07-26,0,"Levy"
"Paulistano, vote em você para o Estado melhorar: http://t.co/QrvK9aouvv via @YouTube",2014-07-26,0,"Levy"
"SBT Brasil – Levy Fidelix concorre à Presidência da República – 2ª parte http://t.co/scbXf3185v",2014-07-26,0,"Levy"
"SBT Brasil – Levy Fidelix concorre à Presidência da República - 2ª parte: http://t.co/ZGapuyjjSE via @YouTube",2014-07-26,0,"Levy"
"Você Fiscal—Fiscalize a eleição, garanta seu voto – Catarse http://t.co/ZuwcE6rmna",2014-07-26,0,"Levy"
"Aerotrem é ‘menina dos olhos’ do candidato Fidelix – Monitor Mercantil http://t.co/IUYyPCntzg",2014-07-25,10,"Levy"
"PRTB pode mesmo ser um partido forte no DF – Blog do Riella http://t.co/e7YlQ42WFU",2014-07-25,0,"Levy"
"General divulga artigo criticando o PT, MST e dizendo que se quiserem guerra, terão! – Revolta Brasil http://t.co/nznlOXxztf",2014-07-25,0,"Levy"
"Metro – Levy Fidelix é notícia no jornal Metro http://t.co/ThJp8au39G",2014-07-23,0,"Levy"
"Nenhuma tem coragem de me processar ,pois sabem q estou certo e tem medo das provas q tenho contra todas elas. A verdade, eles sabem...",2014-07-23,10,"Levy"
"Tais pesquisas por serem indutivas deveriam ser proibidas,pois não contabilizam q pelo menos 30% do eleitorado não vota e se absteve d votar",2014-07-23,4,"Levy"
"Estas pesquisas fajutas tipo IBOPE,Datafolha etc.sao apenas protocoladas e não registradas pois não passam por análise técnica do TSE.",2014-07-23,17,"Levy"
"Vou requerer do TSE q meu nome seja excluído destas pesquisas fajutas do IBOPE,Datafolha,Sensus e outras, pque  sao indutivas e falseiam.",2014-07-23,7,"Levy"
"Obrigado por me adicionar e seguir minha agenda.Forte abraço do Levy Fidelix.",2014-07-23,7,"Levy"
"@thelldecastro Sempre disse q pesquisas são fajutas .E mentira q sao registradas no TSE, pois são apenas protocoladas e sem análise tecnica",2014-07-23,2,"Levy"
"@fernandojupiter Anote ia amigo: prtb@prtb.org.br tel 11 50979987 séc.Rosangela.Aguardo contat.Abs.LF",2014-07-23,0,"Levy"
"Correio Braziliense – Candidatos apostam em propostas inusitadas para conquistar votos http://t.co/P3jjvkC17S",2014-07-21,0,"Levy"
"SBT Brasil – Levy Fidelix concorre à Presidência da República http://t.co/do9LPTjapi",2014-07-21,0,"Levy"
"TV UOL – Levy Fidélix (PRTB) aborto e casamento gay http://t.co/Rmdz25krM1",2014-07-21,2,"Levy"
"SBT Brasil entrevista Levy Fidelix http://t.co/Sxu11DWUdC",2014-07-18,0,"Levy"
"Entrevista SBT 1ª parte: http://t.co/i9Hihuz2Qg via @YouTube",2014-07-18,0,"Levy"
"PSB e PRTB questionam cálculo de tempo de TV – Folha de São Paulo http://t.co/z1buHlf4nt",2014-07-17,0,"Levy"
"Com aerotrem, Levy Fidelix disputa pela 3ª vez a presidência – http://t.co/S9PbDboZCP http://t.co/Yxi9jSmnEI",2014-07-17,6,"Levy"
"Conheça o candidato à Presidência Levy Fidelix (PRTB) http://t.co/uBpDYCiXVs",2014-07-17,1,"Levy"
"Propondo aerotrem, Fidelix concorre pela 3ª vez a presidente http://t.co/w2oKWBrquy",2014-07-17,5,"Levy"
"Levy Fidelix comprova regularidade de certidões junto ao TSE e candidatura será aprovada http://t.co/WgyQ1U1CZV",2014-07-16,3,"Levy"
"Conheça opinião de Fidelix sobre reeleição, ministérios e Bolsa Família http://t.co/kpK2NKwBT6",2014-07-15,1,"Levy"
"Sem João Ribeiro Jr, PRTB registra chapa com 6º candidato ao Governo http://t.co/Hyo1zXZInt",2014-07-15,0,"Levy"
"Levy Fidelix – Eleições 2014 – Jingle http://t.co/eB5MNVlBiJ",2014-07-15,2,"Levy"
"Adicionar uma mensagem ao vídeo http://t.co/ivaqEOrdnR",2014-07-14,1,"Levy"
"Propostas de Levy Fidelix farão a diferença nesta eleição, diz G1 http://t.co/0VjANFI5kt",2014-07-14,2,"Levy"
"A demissão do Felipao êh um bom começo p mudar o futebol. De igual forma deveria acontecer com o atual Governo, p o Brasil melhorar de vez",2014-07-14,10,"Levy"
"Chega de improvisação.Vamos mudar. E preciso mudar. O Brasil e os brasileiros estão realmente cansados de tanta mesmice.A hora está chegando",2014-07-14,3,"Levy"
"Construímos 12 grandes estádios p a Copa q agora poderão ficar vazios sem a presença de nossos craques. E preciso mudar... E já.",2014-07-14,1,"Levy"
"Não podemos continuar exportando tantos craques como fazemos hoje em dia, pra começar... E os nossos campeonatos como ficarão? Vamos mudar.",2014-07-14,3,"Levy"
"Lamentavelmente, a continuar assim teremos bastante dificuldades nas eliminatórias e chegar a Rússia em 2018... Chegou a hora de mudar e já.",2014-07-14,4,"Levy"
"O Governo Dilma, depois do fracasso da Seleção bem q poderia instituir o MAIS JOGADOR DE FUTEBOL p o Brasil poder disputar a próxima Copa",2014-07-14,7,"Levy"
"Foi a melhor Copa da história... http://t.co/PF2TfaLqwg",2014-07-13,1,"Levy"
"Um País rico e sem miséria... http://t.co/ATforBeaUt",2014-07-13,12,"Levy"
"Improvisação dá nisto... http://t.co/mF0FLyNu9M",2014-07-12,6,"Levy"
"Não há mais lágrimas por derramar http://t.co/Jj7LaLwWKi",2014-07-12,21,"Levy"
"PRTB confirma candidatura de Soliney Filho http://t.co/VRvgRtYRul",2014-07-12,0,"Levy"
"Instituto de pesquisa Data AZ, aponta Fidelix em quarto lugar em Teresina/PI http://t.co/yB1ZT6VUcE",2014-07-12,2,"Levy"
"http://t.co/ig4xXdGuNn",2014-07-09,0,"Levy"
"“Milhões de crianças estão chorando por um Brasil humilhado no futebol. Quem vai enxugar estas lágrimas e a… http://t.co/ZWkKtN4kSa",2014-07-09,0,"Levy"
"“O Governo mais pé frio da história levou o Brasil ao seu maior desastre no futebol. A geração de hoje jamais… http://t.co/bZKCT3JG3C",2014-07-09,1,"Levy"
"http://t.co/iq0HhwuQdC",2014-07-09,63,"Levy"
"@EwertonLuppo E a voz do povo, corrente nas ruas. Abs",2014-07-09,0,"Levy"
"@ihGrilo Com certeza serão cubanos.Mas com a politica terceiro mundista d Dilma tbem serao contratados venezuelanos,bolivianos e até argent.",2014-07-09,1,"Levy"
"O PROGRAMA MAIS JOGADORES do Governo Dilma permitira q o Brasil importe os melhores jogadores de futebol do mundo p apenas mil dólares p mês",2014-07-09,10,"Levy"
"Bombástico ! O governo Dilma resolveu agora...há pouco...q vai mandar pro Congresso medida provisória instituindo o PROGRAMA MAIS JOGADORES",2014-07-09,4,"Levy"
"@VicthorFabiano Demontra q o amigo e muito bom de cozinha e não de politica. By",2014-07-08,0,"Levy"
"@VicthorFabiano Repito, ou você ta vivo ou vive em outro mundo. Leia mais e conheça 20 anos de minha história http://t.co/QdZcATJeQy",2014-07-08,0,"Levy"
"@Kalatalo Êh só da um pulo na Av. Água espraiada e na Vila Orudente e ver com os próprios olhos o Aerotrem, ou por acaso êh algo q voa ?",2014-07-08,2,"Levy"
"@VicthorFabiano História politica....",2014-07-08,0,"Levy"
"@VicthorFabiano O cara, êh só entrar no meu sítio e ver 20 anos da minha história polícia. Não vou perder tempo com petista como você.",2014-07-08,0,"Levy"
"Perder e perder feio êh prejuízo em qualquer parte do mundo. A Copa nos faliu. E tido mundo sabe quem êh o culpado : o governo da Dilma",2014-07-08,32,"Levy"
"@VicthorFabiano Faltam hospitais, escolas, transporte, estradas, portos e temos os juros mais altos do mundo pra desencorajar investimentos",2014-07-08,0,"Levy"
"@VicthorFabiano Muito bem, você está certo, certíssimo. O PT e dona Dilma tentaram usar a Copa e o Brasil pra reeleição. A casa caiu. Abs.",2014-07-08,0,"Levy"
"@VicthorFabiano TODA.",2014-07-08,1,"Levy"
"Milhões de crianças estão chorando por um Brasil humilhado no futebol. Quem vai enxugar estas lágrimas e a desesperança no futuro ?As URNAS",2014-07-08,621,"Levy"
"A arrogância também será humilhada nas urnas. Quem vai gastar mais de 300 milhões nas urnas, enquanto milhões choram, deveria renunciar já.",2014-07-08,6,"Levy"
